Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
24/12/2006;06:16:00;1.5;0.16;244.93;6.4;0.0;0.0;24.0
24/12/2006;06:17:00;0.967;0.243;245.55;4.1;0.0;0.0;16.0
24/12/2006;06:18:00;1.487;0.207;238.32;6.6;0.0;0.0;10.0
24/12/2006;06:19:00;2.175;0.199;241.5;9.5;0.0;0.0;28.0
24/12/2006;06:20:00;1.933;0.089;245.31;8.3;0.0;0.0;23.0
24/12/2006;06:21:00;1.086;0.142;247.06;4.6;0.0;0.0;16.0
24/12/2006;06:22:00;1.176;0.37;247.32;5.0;0.0;2.0;13.0
24/12/2006;06:23:00;1.574;0.222;243.48;6.8;0.0;0.0;17.0
24/12/2006;06:24:00;1.605;0.283;238.34;7.1;0.0;0.0;25.0
24/12/2006;06:25:00;1.308;0.333;240.62;5.7;0.0;0.0;24.0
24/12/2006;06:26:00;0.927;0.338;240.37;4.1;0.0;0.0;8.0
24/12/2006;06:27:00;2.083;0.351;241.12;9.1;0.0;0.0;23.0
24/12/2006;06:28:00;?;?;?;?;?;?;?
24/12/2006;06:29:00;?;?;?;?;?;?;?
24/12/2006;06:30:00;1.915;0.258;236.22;8.5;0.0;0.0;13.0
24/12/2006;06:31:00;1.065;0.195;241.93;4.6;0.0;0.0;5.0
24/12/2006;06:32:00;1.985;0.386;238.27;8.8;0.0;0.0;28.0
24/12/2006;06:33:00;1.841;0.109;239.12;8.1;0.0;0.0;18.0
24/12/2006;06:34:00;1.897;0.322;238.93;8.4;0.0;0.0;23.0
24/12/2006;06:35:00;1.718;0.258;235.42;7.7;0.0;1.0;14.0
24/12/2006;06:36:00;0.965;0.171;240.59;4.2;0.0;0.0;3.0
24/12/2006;06:37:00;1.616;0.316;233.68;7.3;0.0;0.0;12.0
24/12/2006;06:38:00;1.863;0.348;241.52;8.1;0.0;0.0;17.0
24/12/2006;06:39:00;1.072;0.098;236.05;4.8;0.0;0.0;13.0
24/12/2006;06:40:00;1.952;0.389;242.85;8.5;0.0;0.0;28.0
24/12/2006;06:41:00;1.368;0.382;245.28;5.9;0.0;0.0;10.0
24/12/2006;06:42:00;0.811;0.095;238.94;3.6;0.0;0.0;7.0
24/12/2006;06:43:00;1.64;0.136;235.96;7.3;0.0;0.0;13.0
24/12/2006;06:44:00;1.82;0.356;238.93;8.0;0.0;0.0;24.0
24/12/2006;06:45:00;1.413;0.247;236.08;6.3;0.0;0.0;20.0
24/12/2006;06:46:00;1.094;0.242;237.73;4.8;0.0;0.0;13.0
24/12/2006;06:47:00;1.948;0.097;241.93;8.5;0.0;1.0;17.0
24/12/2006;06:48:00;1.741;0.067;239.23;7.7;0.0;0.0;14.0
24/12/2006;06:49:00;1.19;0.281;236.93;5.3;0.0;0.0;11.0
24/12/2006;06:50:00;1.83;0.242;246.55;7.8;0.0;0.0;14.0
24/12/2006;06:51:00;1.98;0.207;239.85;8.7;0.0;0.0;26.0
24/12/2006;06:52:00;2.136;0.124;241.33;9.3;0.0;0.0;14.0
24/12/2006;06:53:00;1.551;0.193;239.73;6.8;0.0;0.0;12.0
24/12/2006;06:54:00;1.377;0.387;237.99;6.1;0.0;0.0;23.0
24/12/2006;06:55:00;2.026;0.309;243.12;8.8;0.0;0.0;22.0
24/12/2006;06:56:00;1.318;0.074;241.75;5.7;0.0;0.0;29.0
24/12/2006;06:57:00;2.014;0.192;233.14;9.1;0.0;0.0;12.0
24/12/2006;06:58:00;1.579;0.253;239.43;6.9;0.0;0.0;23.0
24/12/2006;06:59:00;0.907;0.363;240.55;4.0;0.0;0.0;3.0
24/12/2006;07:00:00;3.379;0.113;240.73;14.8;0.0;0.0;26.0
24/12/2006;07:01:00;3.114;0.127;242.79;13.5;0.0;0.0;12.0
24/12/2006;07:02:00;3.38;0.331;239.64;14.8;0.0;0.0;12.0
24/12/2006;07:03:00;2.838;0.213;243.99;12.2;0.0;0.0;19.0
24/12/2006;07:04:00;2.462;0.382;243.0;10.7;0.0;2.0;19.0
24/12/2006;07:05:00;2.677;0.393;236.3;11.9;0.0;0.0;26.0
24/12/2006;07:06:00;3.944;0.483;246.28;16.9;0.0;0.0;13.0
24/12/2006;07:07:00;2.847;0.091;246.06;12.2;0.0;0.0;25.0
24/12/2006;07:08:00;1.967;0.41;235.38;8.8;0.0;0.0;21.0
24/12/2006;07:09:00;3.326;0.438;247.97;14.1;0.0;0.0;11.0
24/12/2006;07:10:00;1.873;0.339;239.75;8.2;0.0;0.0;18.0
24/12/2006;07:11:00;3.716;0.191;240.59;16.3;0.0;0.0;13.0
24/12/2006;07:12:00;2.984;0.166;243.66;12.9;0.0;0.0;12.0
24/12/2006;07:13:00;2.788;0.353;231.45;12.7;0.0;0.0;27.0
24/12/2006;07:14:00;2.004;0.326;241.49;8.7;0.0;0.0;22.0
24/12/2006;07:15:00;3.528;0.327;243.61;15.2;0.0;2.0;28.0
24/12/2006;07:16:00;2.353;0.108;239.43;10.3;0.0;0.0;17.0
24/12/2006;07:17:00;3.529;0.411;239.16;15.5;0.0;2.0;21.0
24/12/2006;07:18:00;2.654;0.267;243.83;11.5;0.0;0.0;19.0
24/12/2006;07:19:00;3.697;0.098;245.48;15.9;0.0;0.0;20.0
24/12/2006;07:20:00;3.158;0.343;241.69;13.8;0.0;0.0;19.0
24/12/2006;07:21:00;2.19;0.368;242.32;9.5;0.0;0.0;15.0
24/12/2006;07:22:00;2.211;0.211;241.03;9.7;0.0;0.0;18.0
24/12/2006;07:23:00;2.828;0.381;246.33;12.1;0.0;0.0;23.0
24/12/2006;07:24:00;4.101;0.219;240.93;17.9;0.0;0.0;27.0
24/12/2006;07:25:00;2.08;0.196;238.07;9.2;0.0;0.0;13.0
24/12/2006;07:26:00;4.166;0.29;243.41;18.0;0.0;0.0;23.0
24/12/2006;07:27:00;2.026;0.067;240.1;8.9;0.0;0.0;16.0
24/12/2006;07:28:00;2.669;0.409;238.87;11.8;0.0;0.0;11.0
24/12/2006;07:29:00;2.21;0.158;239.62;9.7;0.0;0.0;22.0
24/12/2006;07:30:00;3.074;0.07;234.93;13.8;0.0;0.0;27.0
24/12/2006;07:31:00;2.917;0.383;235.81;13.0;0.0;0.0;27.0
24/12/2006;07:32:00;2.489;0.13;242.25;10.8;0.0;0.0;22.0
24/12/2006;07:33:00;8.251;0.623;239.31;36.3;0.0;0.0;18.0
24/12/2006;07:34:00;4.113;0.436;239.85;18.1;0.0;0.0;22.0
24/12/2006;07:35:00;3.409;0.218;235.84;15.2;0.0;1.0;26.0
24/12/2006;07:36:00;3.016;0.171;244.45;13.0;0.0;0.0;13.0
24/12/2006;07:37:00;3.309;0.445;235.88;14.8;0.0;0.0;28.0
24/12/2006;07:38:00;3.871;0.156;240.52;16.9;0.0;0.0;28.0
24/12/2006;07:39:00;2.568;0.391;242.64;11.1;0.0;0.0;16.0
24/12/2006;07:40:00;2.718;0.387;240.68;11.9;0.0;0.0;19.0
24/12/2006;07:41:00;2.928;0.443;242.41;12.7;0.0;0.0;28.0
24/12/2006;07:42:00;3.142;0.409;239.29;13.8;0.0;1.0;17.0
24/12/2006;07:43:00;3.559;0.396;239.68;15.6;0.0;0.0;21.0
24/12/2006;07:44:00;1.901;0.384;238.54;8.4;0.0;0.0;18.0
24/12/2006;07:45:00;2.586;0.205;243.18;11.2;0.0;0.0;19.0
24/12/2006;07:46:00;3.833;0.201;245.26;16.5;0.0;0.0;23.0
24/12/2006;07:47:00;3.168;0.084;242.88;13.7;0.0;0.0;13.0
24/12/2006;07:48:00;3.01;0.301;237.8;13.3;0.0;0.0;28.0
24/12/2006;07:49:00;4.034;0.46;244.23;17.4;0.0;0.0;22.0
24/12/2006;07:50:00;2.737;0.155;237.26;12.1;0.0;0.0;24.0
24/12/2006;07:51:00;1.918;0.338;242.94;8.3;0.0;0.0;13.0
24/12/2006;07:52:00;3.067;0.356;236.86;13.6;0.0;2.0;25.0
24/12/2006;07:53:00;?;?;?;?;?;?;?
24/12/2006;07:54:00;2.364;0.154;239.35;10.4;0.0;0.0;28.0
24/12/2006;07:55:00;2.152;0.414;244.59;9.3;0.0;0.0;19.0
24/12/2006;07:56:00;2.224;0.212;243.79;9.6;0.0;0.0;10.0
24/12/2006;07:57:00;2.121;0.386;240.2;9.3;0.0;0.0;16.0
24/12/2006;07:58:00;2.525;0.162;239.61;11.1;0.0;0.0;15.0
24/12/2006;07:59:00;2.647;0.36;242.25;11.5;0.0;0.0;22.0
24/12/2006;08:00:00;2.698;0.364;238.8;11.9;0.0;0.0;22.0
24/12/2006;08:01:00;3.358;0.204;240.34;14.7;0.0;0.0;23.0
24/12/2006;08:02:00;3.806;0.207;241.85;16.6;0.0;0.0;23.0
24/12/2006;08:03:00;2.601;0.25;243.26;11.3;0.0;1.0;27.0
24/12/2006;08:04:00;1.921;0.098;240.95;8.4;0.0;0.0;16.0
24/12/2006;08:05:00;5.622;0.302;238.7;24.8;0.0;0.0;12.0
24/12/2006;08:06:00;3.051;0.187;243.43;13.2;0.0;0.0;17.0
24/12/2006;08:07:00;3.622;0.444;242.18;15.7;0.0;0.0;28.0
24/12/2006;08:08:00;2.941;0.378;237.96;13.0;0.0;0.0;16.0
24/12/2006;08:09:00;3.455;0.296;239.53;15.2;0.0;0.0;24.0
24/12/2006;08:10:00;3.331;0.342;242.38;14.5;0.0;0.0;23.0
24/12/2006;08:11:00;2.7;0.289;241.82;11.8;0.0;0.0;17.0
24/12/2006;08:12:00;3.646;0.188;241.89;15.9;0.0;0.0;27.0
24/12/2006;08:13:00;2.394;0.407;240.0;10.5;0.0;0.0;19.0
24/12/2006;08:14:00;3.986;0.278;242.2;17.3;0.0;0.0;13.0
24/12/2006;08:15:00;2.597;0.178;239.38;11.4;0.0;0.0;22.0
24/12/2006;08:16:00;3.341;0.245;235.0;15.0;0.0;0.0;10.0
24/12/2006;08:17:00;3.371;0.415;239.33;14.8;0.0;0.0;12.0
24/12/2006;08:18:00;3.241;0.241;244.09;14.0;0.0;0.0;28.0
24/12/2006;08:19:00;2.159;0.08;243.21;9.3;0.0;0.0;22.0
24/12/2006;08:20:00;3.469;0.231;237.44;15.4;0.0;2.0;27.0
24/12/2006;08:21:00;3.719;0.31;242.24;16.2;0.0;0.0;25.0
24/12/2006;08:22:00;3.731;0.095;242.18;16.2;0.0;1.0;25.0
24/12/2006;08:23:00;2.828;0.403;241.89;12.3;0.0;0.0;12.0
24/12/2006;08:24:00;2.299;0.218;244.66;9.9;0.0;0.0;12.0
24/12/2006;08:25:00;2.987;0.251;241.19;13.0;0.0;0.0;14.0
24/12/2006;08:26:00;3.734;0.178;239.61;16.4;0.0;0.0;11.0
24/12/2006;08:27:00;3.593;0.386;239.86;15.8;0.0;0.0;26.0
24/12/2006;08:28:00;6.892;0.323;239.8;30.3;0.0;0.0;22.0
24/12/2006;08:29:00;2.675;0.152;247.23;11.4;0.0;1.0;23.0
24/12/2006;08:30:00;3.66;0.427;234.32;16.4;0.0;2.0;18.0
24/12/2006;08:31:00;2.186;0.279;240.22;9.6;0.0;0.0;24.0
24/12/2006;08:32:00;2.404;0.151;235.94;10.7;0.0;2.0;28.0
24/12/2006;08:33:00;3.289;0.455;243.73;14.2;0.0;0.0;10.0
24/12/2006;08:34:00;1.949;0.205;243.79;8.4;0.0;0.0;22.0
24/12/2006;08:35:00;2.679;0.159;239.16;11.8;0.0;0.0;16.0
24/12/2006;08:36:00;3.729;0.09;242.6;16.2;0.0;0.0;17.0
24/12/2006;08:37:00;2.665;0.399;241.22;11.6;0.0;0.0;26.0
24/12/2006;08:38:00;2.186;0.153;237.1;9.7;0.0;0.0;10.0
24/12/2006;08:39:00;2.262;0.331;245.58;9.7;0.0;0.0;22.0
24/12/2006;08:40:00;3.935;0.184;242.24;17.1;0.0;0.0;13.0
24/12/2006;08:41:00;3.715;0.199;236.29;16.5;0.0;0.0;24.0
24/12/2006;08:42:00;1.814;0.255;238.16;8.0;0.0;0.0;22.0
24/12/2006;08:43:00;6.026;0.126;238.48;26.6;0.0;0.0;21.0
24/12/2006;08:44:00;3.083;0.08;240.11;13.5;0.0;0.0;25.0
24/12/2006;08:45:00;3.736;0.245;246.33;16.0;0.0;0.0;20.0
24/12/2006;08:46:00;3.333;0.431;237.57;14.8;0.0;0.0;22.0
24/12/2006;08:47:00;2.634;0.429;238.57;11.6;0.0;2.0;20.0
24/12/2006;08:48:00;2.599;0.189;239.93;11.4;0.0;0.0;21.0
24/12/2006;08:49:00;2.173;0.183;241.93;9.5;0.0;0.0;20.0
24/12/2006;08:50:00;2.078;0.256;236.67;9.2;0.0;0.0;20.0
24/12/2006;08:51:00;3.595;0.364;240.42;15.7;0.0;0.0;25.0
24/12/2006;08:52:00;2.916;0.323;241.82;12.7;0.0;0.0;13.0
24/12/2006;08:53:00;3.947;0.369;242.66;17.1;0.0;2.0;14.0
24/12/2006;08:54:00;2.856;0.383;237.77;12.6;0.0;0.0;20.0
24/12/2006;08:55:00;4.041;0.296;243.53;17.5;0.0;0.0;25.0
24/12/2006;08:56:00;2.592;0.175;235.57;11.6;0.0;2.0;22.0
24/12/2006;08:57:00;3.667;0.317;239.79;16.1;0.0;0.0;10.0
24/12/2006;08:58:00;2.407;0.37;235.62;10.8;0.0;0.0;23.0
24/12/2006;08:59:00;2.798;0.314;244.24;12.1;0.0;0.0;18.0
24/12/2006;09:00:00;4.095;0.387;242.04;17.8;0.0;27.0;11.0
24/12/2006;09:01:00;3.39;0.315;244.73;14.6;0.0;0.0;23.0
24/12/2006;09:02:00;2.249;0.398;243.88;9.7;0.0;3.0;11.0
24/12/2006;09:03:00;3.974;0.194;243.75;17.2;0.0;0.0;26.0
24/12/2006;09:04:00;2.55;0.262;241.4;11.1;0.0;0.0;20.0
24/12/2006;09:05:00;3.984;0.315;243.78;17.2;0.0;33.0;26.0
24/12/2006;09:06:00;3.905;0.142;238.93;17.2;0.0;0.0;11.0
24/12/2006;09:07:00;2.922;0.155;241.81;12.7;0.0;0.0;18.0
24/12/2006;09:08:00;3.805;0.195;234.56;17.1;0.0;0.0;26.0
24/12/2006;09:09:00;2.939;0.147;239.97;12.9;0.0;0.0;19.0
24/12/2006;09:10:00;4.082;0.15;240.21;17.9;0.0;0.0;14.0
24/12/2006;09:11:00;3.101;0.409;241.1;13.5;0.0;0.0;19.0
24/12/2006;09:12:00;3.661;0.108;240.48;16.0;0.0;0.0;27.0
24/12/2006;09:13:00;2.94;0.114;232.98;13.3;0.0;0.0;15.0
24/12/2006;09:14:00;3.885;0.38;240.49;17.0;0.0;0.0;24.0
24/12/2006;09:15:00;3.581;0.182;239.87;15.7;0.0;0.0;25.0
24/12/2006;09:16:00;2.391;0.42;237.43;10.6;0.0;4.0;12.0
24/12/2006;09:17:00;3.687;0.462;241.04;16.1;0.0;10.0;26.0
24/12/2006;09:18:00;1.89;0.167;241.87;8.2;0.0;0.0;21.0
24/12/2006;09:19:00;3.046;0.177;238.05;13.5;0.0;0.0;25.0
24/12/2006;09:20:00;2.885;0.081;239.54;12.7;0.0;0.0;11.0
24/12/2006;09:21:00;2.268;0.244;243.46;9.8;0.0;0.0;16.0
24/12/2006;09:22:00;3.401;0.395;235.37;15.2;0.0;0.0;11.0
24/12/2006;09:23:00;3.682;0.32;236.81;16.4;0.0;9.0;28.0
24/12/2006;09:24:00;3.498;0.436;248.77;14.8;0.0;0.0;26.0
24/12/2006;09:25:00;3.092;0.297;242.34;13.4;0.0;0.0;20.0
24/12/2006;09:26:00;3.983;0.442;235.94;17.8;0.0;0.0;27.0
24/12/2006;09:27:00;3.137;0.072;241.0;13.7;0.0;0.0;21.0
24/12/2006;09:28:00;1.807;0.095;243.34;7.8;0.0;0.0;14.0
24/12/2006;09:29:00;2.556;0.294;240.69;11.2;0.0;0.0;22.0
24/12/2006;09:30:00;2.679;0.413;240.17;11.7;0.0;0.0;26.0
24/12/2006;09:31:00;3.626;0.391;243.93;15.6;0.0;0.0;26.0
24/12/2006;09:32:00;7.1;0.101;245.64;30.4;0.0;28.0;26.0
24/12/2006;09:33:00;2.689;0.404;239.55;11.8;0.0;20.0;20.0
24/12/2006;09:34:00;2.966;0.196;237.77;13.1;0.0;0.0;20.0
24/12/2006;09:35:00;3.279;0.365;240.2;14.4;0.0;0.0;16.0
24/12/2006;09:36:00;2.725;0.13;233.65;12.3;0.0;0.0;19.0
24/12/2006;09:37:00;2.589;0.405;242.83;11.2;0.0;25.0;17.0
24/12/2006;09:38:00;2.994;0.391;239.75;13.1;0.0;0.0;26.0
24/12/2006;09:39:00;4.063;0.156;243.68;17.6;0.0;0.0;14.0
24/12/2006;09:40:00;3.754;0.206;241.21;16.4;0.0;0.0;27.0
24/12/2006;09:41:00;4.167;0.192;238.68;18.4;0.0;0.0;15.0
24/12/2006;09:42:00;3.259;0.124;240.04;14.3;0.0;0.0;10.0
24/12/2006;09:43:00;4.021;0.074;238.26;17.8;0.0;0.0;11.0
24/12/2006;09:44:00;3.985;0.259;239.8;17.5;0.0;20.0;24.0
24/12/2006;09:45:00;2.561;0.299;237.15;11.4;0.0;0.0;25.0
24/12/2006;09:46:00;3.547;0.192;243.29;15.3;0.0;0.0;27.0
24/12/2006;09:47:00;3.781;0.103;246.26;16.2;0.0;36.0;25.0
24/12/2006;09:48:00;1.874;0.245;233.96;8.4;0.0;0.0;29.0
24/12/2006;09:49:00;2.54;0.191;238.77;11.2;0.0;0.0;28.0
24/12/2006;09:50:00;1.852;0.334;240.45;8.1;0.0;0.0;26.0
24/12/2006;09:51:00;4.181;0.308;243.28;18.1;0.0;0.0;27.0
24/12/2006;09:52:00;2.512;0.213;239.94;11.0;0.0;16.0;27.0
24/12/2006;09:53:00;2.305;0.152;239.95;10.1;0.0;0.0;28.0
24/12/2006;09:54:00;2.423;0.297;245.07;10.4;0.0;0.0;14.0
24/12/2006;09:55:00;2.051;0.179;242.25;8.9;0.0;0.0;21.0
24/12/2006;09:56:00;3.41;0.161;242.9;14.8;0.0;0.0;24.0
24/12/2006;09:57:00;3.582;0.212;240.59;15.7;0.0;0.0;17.0
24/12/2006;09:58:00;2.456;0.341;236.78;10.9;0.0;3.0;23.0
24/12/2006;09:59:00;2.35;0.209;244.65;10.1;0.0;9.0;28.0
24/12/2006;10:00:00;2.001;0.078;247.13;8.5;0.0;10.0;17.0
24/12/2006;10:01:00;1.718;0.29;238.48;7.6;0.0;14.0;23.0
24/12/2006;10:02:00;1.65;0.327;240.06;7.2;0.0;0.0;28.0
24/12/2006;10:03:00;1.109;0.355;242.9;4.8;0.0;0.0;6.0
24/12/2006;10:04:00;1.291;0.277;244.07;5.6;0.0;27.0;16.0
24/12/2006;10:05:00;0.945;0.128;239.13;4.2;0.0;0.0;5.0
24/12/2006;10:06:00;1.792;0.085;241.72;7.8;0.0;0.0;24.0
24/12/2006;10:07:00;1.572;0.377;238.91;6.9;0.0;0.0;28.0
24/12/2006;10:08:00;1.435;0.323;237.8;6.4;0.0;2.0;11.0
24/12/2006;10:09:00;0.944;0.064;238.13;4.2;0.0;13.0;11.0
24/12/2006;10:10:00;4.201;0.076;236.48;18.7;0.0;0.0;27.0
24/12/2006;10:11:00;6.064;0.224;238.57;26.8;0.0;0.0;22.0
24/12/2006;10:12:00;1.423;0.246;244.67;6.1;0.0;0.0;14.0
24/12/2006;10:13:00;1.68;0.113;242.36;7.3;0.0;28.0;23.0
24/12/2006;10:14:00;0.923;0.376;242.28;4.0;0.0;0.0;14.0
24/12/2006;10:15:00;1.975;0.299;244.08;8.5;0.0;0.0;23.0
24/12/2006;10:16:00;0.914;0.233;244.54;3.9;0.0;32.0;5.0
24/12/2006;10:17:00;1.002;0.138;240.09;4.4;0.0;0.0;14.0
24/12/2006;10:18:00;1.477;0.182;244.77;6.4;0.0;0.0;14.0
24/12/2006;10:19:00;2.009;0.381;243.68;8.7;0.0;0.0;28.0
24/12/2006;10:20:00;1.755;0.268;235.81;7.8;0.0;6.0;26.0
24/12/2006;10:21:00;1.237;0.156;238.06;5.5;0.0;0.0;25.0
24/12/2006;10:22:00;0.852;0.294;237.09;3.8;0.0;0.0;12.0
24/12/2006;10:23:00;2.193;0.164;239.39;9.6;0.0;34.0;16.0
24/12/2006;10:24:00;1.07;0.244;242.79;4.6;0.0;0.0;9.0
24/12/2006;10:25:00;2.028;0.221;238.73;8.9;0.0;0.0;19.0
24/12/2006;10:26:00;1.974;0.098;247.01;8.4;0.0;0.0;26.0
24/12/2006;10:27:00;1.905;0.195;239.22;8.4;0.0;21.0;26.0
24/12/2006;10:28:00;2.146;0.38;242.64;9.3;0.0;0.0;15.0
24/12/2006;10:29:00;1.924;0.281;240.42;8.4;0.0;0.0;28.0
24/12/2006;10:30:00;1.774;0.259;238.25;7.8;0.0;0.0;14.0
24/12/2006;10:31:00;1.203;0.312;238.93;5.3;0.0;0.0;15.0
24/12/2006;10:32:00;1.766;0.292;241.63;7.7;0.0;0.0;19.0
24/12/2006;10:33:00;1.601;0.236;237.39;7.1;0.0;0.0;29.0
24/12/2006;10:34:00;6.148;0.325;240.85;26.9;0.0;1.0;16.0
24/12/2006;10:35:00;1.101;0.174;236.75;4.9;0.0;0.0;17.0
24/12/2006;10:36:00;4.632;0.468;235.5;20.7;0.0;27.0;21.0
24/12/2006;10:37:00;2.181;0.266;249.16;9.2;0.0;2.0;22.0
24/12/2006;10:38:00;1.254;0.083;237.72;5.6;0.0;0.0;11.0
24/12/2006;10:39:00;1.438;0.316;242.58;6.2;0.0;20.0;13.0
24/12/2006;10:40:00;2.101;0.196;241.2;9.2;0.0;1.0;11.0
24/12/2006;10:41:00;0.888;0.1;239.97;3.9;0.0;10.0;12.0
24/12/2006;10:42:00;1.85;0.184;238.35;8.2;0.0;0.0;21.0
24/12/2006;10:43:00;1.642;0.132;243.17;7.1;0.0;15.0;18.0
24/12/2006;10:44:00;2.089;0.395;246.11;8.9;0.0;3.0;28.0
24/12/2006;10:45:00;0.976;0.09;242.68;4.2;0.0;0.0;12.0
24/12/2006;10:46:00;1.624;0.196;239.24;7.1;0.0;0.0;19.0
24/12/2006;10:47:00;1.044;0.331;242.76;4.5;0.0;0.0;9.0
24/12/2006;10:48:00;1.712;0.335;238.4;7.6;0.0;19.0;21.0
24/12/2006;10:49:00;1.353;0.345;241.2;5.9;0.0;0.0;16.0
24/12/2006;10:50:00;1.258;0.239;237.49;5.6;0.0;27.0;11.0
24/12/2006;10:51:00;1.812;0.23;239.35;8.0;0.0;0.0;11.0
24/12/2006;10:52:00;1.242;0.101;233.15;5.6;0.0;14.0;24.0
24/12/2006;10:53:00;1.387;0.107;236.84;6.2;0.0;18.0;11.0
24/12/2006;10:54:00;1.476;0.27;241.03;6.4;0.0;18.0;15.0
24/12/2006;10:55:00;1.868;0.177;244.28;8.0;0.0;0.0;21.0
24/12/2006;10:56:00;?;?;?;?;?;?;?
24/12/2006;10:57:00;1.739;0.267;241.36;7.6;0.0;0.0;27.0
24/12/2006;10:58:00;1.323;0.082;243.69;5.7;0.0;0.0;11.0
24/12/2006;10:59:00;2.168;0.258;236.62;9.6;0.0;0.0;12.0
24/12/2006;11:00:00;1.446;0.139;243.81;6.2;0.0;11.0;29.0
24/12/2006;11:01:00;1.602;0.379;242.14;7.0;0.0;2.0;13.0
24/12/2006;11:02:00;1.809;0.118;239.05;8.0;0.0;0.0;16.0
24/12/2006;11:03:00;0.966;0.373;239.91;4.2;0.0;35.0;3.0
24/12/2006;11:04:00;1.55;0.354;236.74;6.9;0.0;2.0;17.0
24/12/2006;11:05:00;0.909;0.149;237.54;4.0;0.0;0.0;3.0
24/12/2006;11:06:00;1.131;0.21;239.79;5.0;0.0;5.0;5.0
24/12/2006;11:07:00;3.779;0.191;241.96;16.4;0.0;28.0;12.0
24/12/2006;11:08:00;1.492;0.301;244.59;6.4;0.0;1.0;17.0
24/12/2006;11:09:00;2.064;0.421;238.75;9.1;0.0;23.0;18.0
24/12/2006;11:10:00;1.975;0.2;241.2;8.6;0.0;6.0;29.0
24/12/2006;11:11:00;1.549;0.176;244.89;6.7;0.0;0.0;22.0
24/12/2006;11:12:00;1.659;0.121;239.54;7.3;0.0;0.0;19.0
24/12/2006;11:13:00;1.956;0.387;237.92;8.7;0.0;24.0;24.0
24/12/2006;11:14:00;0.917;0.211;237.99;4.1;0.0;0.0;5.0
24/12/2006;11:15:00;1.385;0.369;236.65;6.2;0.0;8.0;16.0
24/12/2006;11:16:00;1.365;0.107;239.16;6.0;0.0;0.0;16.0
24/12/2006;11:17:00;1.147;0.317;237.68;5.1;0.0;35.0;16.0
24/12/2006;11:18:00;1.744;0.244;239.54;7.7;0.0;0.0;23.0
24/12/2006;11:19:00;1.6;0.328;240.0;7.0;0.0;0.0;26.0
24/12/2006;11:20:00;1.075;0.21;244.58;4.6;0.0;0.0;1.0
24/12/2006;11:21:00;5.309;0.368;240.96;23.2;0.0;0.0;25.0
24/12/2006;11:22:00;1.667;0.167;233.51;7.5;0.0;0.0;12.0
24/12/2006;11:23:00;1.474;0.397;240.58;6.4;0.0;0.0;13.0
24/12/2006;11:24:00;1.799;0.365;236.92;8.0;0.0;0.0;21.0
24/12/2006;11:25:00;2.088;0.366;237.46;9.3;0.0;0.0;23.0
24/12/2006;11:26:00;1.949;0.296;244.36;8.4;0.0;32.0;27.0
24/12/2006;11:27:00;3.629;0.165;239.32;16.0;0.0;0.0;27.0
24/12/2006;11:28:00;5.758;0.121;240.35;25.2;0.0;6.0;11.0
24/12/2006;11:29:00;0.999;0.256;241.25;4.4;0.0;0.0;5.0
24/12/2006;11:30:00;1.026;0.385;235.01;4.6;0.0;0.0;9.0
24/12/2006;11:31:00;1.563;0.088;238.94;6.9;0.0;0.0;25.0
24/12/2006;11:32:00;0.817;0.259;242.15;3.6;0.0;0.0;1.0
24/12/2006;11:33:00;1.036;0.26;241.21;4.5;0.0;4.0;13.0
24/12/2006;11:34:00;2.06;0.246;237.13;9.1;0.0;11.0;23.0
24/12/2006;11:35:00;1.124;0.179;241.54;4.9;0.0;0.0;14.0
24/12/2006;11:36:00;1.576;0.122;243.75;6.8;0.0;0.0;24.0
24/12/2006;11:37:00;1.138;0.256;245.76;4.9;0.0;0.0;3.0
24/12/2006;11:38:00;1.854;0.349;239.12;8.2;0.0;0.0;15.0
24/12/2006;11:39:00;1.35;0.272;239.07;5.9;0.0;0.0;18.0
24/12/2006;11:40:00;2.118;0.394;235.55;9.5;0.0;0.0;29.0
24/12/2006;11:41:00;2.104;0.352;240.61;9.2;0.0;4.0;18.0
24/12/2006;11:42:00;1.567;0.258;243.15;6.8;0.0;2.0;28.0
24/12/2006;11:43:00;1.954;0.102;244.75;8.4;0.0;0.0;19.0
24/12/2006;11:44:00;1.218;0.376;238.94;5.4;0.0;0.0;19.0
24/12/2006;11:45:00;2.082;0.358;245.11;8.9;0.0;29.0;12.0
24/12/2006;11:46:00;0.814;0.284;238.7;3.6;0.0;0.0;12.0
24/12/2006;11:47:00;1.192;0.364;243.8;5.1;0.0;0.0;3.0
24/12/2006;11:48:00;2.111;0.128;245.18;9.1;0.0;0.0;23.0
24/12/2006;11:49:00;4.474;0.349;235.86;20.0;0.0;0.0;21.0
24/12/2006;11:50:00;1.81;0.365;239.79;7.9;0.0;18.0;13.0
24/12/2006;11:51:00;2.086;0.205;241.16;9.1;0.0;0.0;23.0
24/12/2006;11:52:00;1.196;0.13;242.8;5.2;0.0;0.0;12.0
24/12/2006;11:53:00;1.324;0.108;236.09;5.9;0.0;0.0;25.0
24/12/2006;11:54:00;1.506;0.396;247.42;6.4;0.0;2.0;21.0
24/12/2006;11:55:00;1.659;0.335;239.5;7.3;0.0;0.0;19.0
24/12/2006;11:56:00;2.062;0.183;245.35;8.8;0.0;1.0;17.0
